name,salary_from,salary_to,salary_currency,area_name,published_at
"Программист 1С, администратор 1С",,650.0,USD,Москва,2004-07-05T10:17:05+0400
Консультант по программному обеспечению,,2000.0,USD,Москва,2004-08-04T13:39:29+0400
Программист С/С++,,1500.0,USD,Москва,2004-06-23T00:00:00+0400
Assistant (Certificates),,1200.0,USD,Москва,2004-06-10T13:55:28+0400
Assistant (Certificates),,1200.0,USD,Москва,2004-06-10T13:55:29+0400
Assistant (Certificates),,1200.0,USD,Москва,2004-06-10T13:55:32+0400
Менеджер по сертификации оборудования,,1800.0,USD,Москва,2004-06-10T14:02:46+0400
Web-мастер,,650.0,USD,Москва,2004-06-10T14:48:44+0400
Менеджер по продажам,,1000.0,USD,Москва,2004-06-16T00:00:00+0400
Менеджер по продажам,,1100.0,USD,Москва,2004-06-16T00:00:00+0400
МЕНЕДЖЕР ПО ПРОДАЖАМ IT-ПРОДУКТОВ.,,500.0,USD,Санкт-Петербург,2004-06-16T00:00:00+0400
"Менеджер по продажам АСУ ТП, приводов, коммутационной и электроустановочной техники (IKh-S-М/1)",,2000.0,USD,Москва,2004-06-10T15:38:03+0400
"Инженер по сбыту АСУ ТП, КИП (IKh-S-М/1)",,2000.0,USD,Москва,2004-06-10T15:51:56+0400
Consultant/Sr. Software Developer (Ref. SDJ-MSK),,7000.0,USD,США,2004-06-10T16:20:32+0400
Consultant/Sr. Software Developer ( Ref. SDM-MSK),,7000.0,USD,США,2004-06-10T16:24:23+0400
Sr. Consultant/ Software Architect (Ref. TAM-MSK),,7000.0,USD,США,2004-06-10T16:27:12+0400
Системный администратор,,700.0,USD,Москва,2004-07-09T16:10:21+0400
Специалист по организационным технологиям в Отдел контрактного обеспечения.,,800.0,USD,Москва,2004-06-18T00:00:00+0400
SD business consultant/analyst,,2200.0,USD,Москва,2004-06-10T19:31:48+0400
Менеджер по продажам ПО 1С,,600.0,USD,Санкт-Петербург,2004-06-11T10:09:48+0400
Ведущий специалист 1С,,1000.0,USD,Санкт-Петербург,2004-06-11T10:10:52+0400
Эксперт ПО 1С,,600.0,USD,Санкт-Петербург,2004-06-11T10:11:33+0400
Менеджер по продажам проектов,,2000.0,USD,Санкт-Петербург,2004-06-11T10:24:32+0400
Руководитель сервисной службы,,1200.0,USD,Москва,2004-06-11T12:11:54+0400
Менеджер по продажам (CКС),,1200.0,USD,Москва,2004-06-11T12:17:51+0400
"Продакт-менеджер (серверное направление: HP, SUN, IBM)",,1200.0,USD,Москва,2004-07-15T11:19:32+0400
Руководитель отдела обучения,,1200.0,USD,Москва,2004-06-11T12:25:56+0400
Secretary,,600.0,USD,Москва,2004-06-11T14:28:22+0400
Арт-директор,,1000.0,USD,Москва,2004-06-29T13:19:18+0400
Инженер-эксперт отдела сопровождения,,600.0,USD,Москва,2004-07-20T14:10:19+0400
Арт-директор,,3000.0,USD,Москва,2004-06-30T12:08:34+0400
Системный администратор,,1000.0,USD,Москва,2004-06-11T17:55:49+0400
Руководитель проекта. Код:ТМ-Внед,,2500.0,USD,Москва,2004-07-02T17:15:08+0400
Программист 1С,,900.0,USD,Москва,2004-06-11T19:13:50+0400
Разработчик баз данных,,1500.0,USD,Москва,2004-07-06T11:26:14+0400
PR-менеджер,,1000.0,USD,Москва,2004-06-11T23:06:15+0400
Программист,,1000.0,USD,Москва,2004-06-13T21:53:25+0400
Менеджер проекта,,700.0,USD,Москва,2004-07-05T17:03:23+0400
Программист 1С: Предприятие 7.7,,1200.0,USD,Москва,2004-06-15T10:14:25+0400
Технический дизайнер,,1000.0,USD,Москва,2004-06-15T10:17:01+0400
"Главный инженер проекта ""Автоматизация в энергетике"" (руководитель группы)",,2200.0,USD,Москва,2004-06-15T12:44:07+0400
Инженер технического сопровождения,,800.0,USD,Москва,2004-07-14T09:19:40+0400
Прикладной программист VB/VC/C++/Delphi (Ikh-KB-Prog/1),,1300.0,USD,Москва,2004-06-15T14:28:05+0400
Программист Oracle Reports (Ikh-KB-Prog/2),,1300.0,USD,Москва,2004-06-15T14:29:37+0400
Менеджер по продажам и закупкам жестких дисков (IKh-RK-HD),,2500.0,USD,Москва,2004-07-08T11:36:00+0400
Менеджер по развитию продаж процессоров в регионах (IKh-RK-BDB),,2000.0,USD,Москва,2004-07-08T11:36:00+0400
Специалист по банкоматам,,700.0,USD,Москва,2004-07-14T09:17:47+0400
Системный администратор,,1100.0,USD,Москва,2004-06-15T16:12:43+0400
Дизайнер компьютерных игр (IK-S-3D),,1500.0,USD,Москва,2004-07-14T09:26:58+0400
Консультант по внедрению MBS Axapta (финансы),,2000.0,USD,Москва,2004-07-13T17:27:55+0400
Sales Manager,,3000.0,USD,Москва,2004-08-10T10:51:14+0400
Преподаватель курса «Информационная безопасность»,,1200.0,USD,Москва,2004-06-15T16:50:01+0400
Менеджер проекта,,1200.0,USD,Москва,2004-06-15T17:00:20+0400
Системный аналитик,,1600.0,USD,Москва,2004-06-15T17:05:39+0400
Руководитель отдела информационных технологий и системного анализа,,2500.0,USD,Москва,2004-06-15T17:07:02+0400
Программист 1 С,,1300.0,USD,Москва,2004-06-15T17:35:29+0400
Программист - аналитик,,1100.0,USD,Москва,2004-08-09T09:41:55+0400
Программист Lotus Notes,,1100.0,USD,Москва,2004-07-14T09:17:47+0400
LOTUS: разработчик/ведущий разработчик Lotus Domino/Notes,,1500.0,USD,Москва,2004-06-16T13:41:23+0400
Специалист отдела процессинга,,900.0,USD,Москва,2004-06-15T18:26:50+0400
WEB программист,,600.0,USD,Москва,2004-06-16T11:30:31+0400
Торговый представитель (телекоммуникационное оборудование),,1800.0,USD,Москва,2004-06-16T11:34:58+0400
Менеджер по продажам,,500.0,USD,Москва,2004-06-16T12:28:05+0400
Системный администратор,,700.0,USD,Москва,2004-06-16T12:37:12+0400
Системный администратор,,600.0,USD,Москва,2004-06-16T12:54:28+0400
Руководитель IT отдела,,1000.0,USD,Москва,2004-06-16T13:37:18+0400
Менеджер проектов по разработке ПО на LOTUS,,1300.0,USD,Москва,2004-06-16T13:54:04+0400
"LOTUS: консультант-аналитик/ведущий консультант-аналитик по внедрению СЭД ""БОСС-Референт""",,1300.0,USD,Москва,2004-06-16T13:56:58+0400
Разработчик ПО для банкоматов (АТМ),,1500.0,USD,Москва,2004-06-16T15:06:50+0400
Менеджер по маркетингу,,1200.0,USD,Москва,2004-06-16T15:16:44+0400
Координатор проекта,,500.0,USD,Москва,2004-07-20T12:36:06+0400
Инженер по телекоммуникациям,,1500.0,USD,Москва,2004-06-16T18:16:55+0400
Программист VB,,1200.0,USD,Москва,2004-06-16T18:37:31+0400
Специалист по сопровождению ПО,,800.0,USD,Москва,2004-06-16T18:40:54+0400
Специалист по внедрению ERP системы,,1000.0,USD,Санкт-Петербург,2004-06-16T18:53:27+0400
ЛОГИСТ-АНАЛИТИК,,700.0,USD,Москва,2004-06-22T00:00:00+0400
"Help Desk с элементами программинга(VBA, VB, SQL) в западную компанию",,1200.0,USD,Москва,2004-07-15T14:01:07+0400
Специалист по сопровождению ПО,,1000.0,USD,Москва,2004-06-22T10:02:34+0400
Сотрудник службы технической поддержки,,600.0,USD,Москва,2004-06-17T14:13:38+0400
"Архитектор (web, .Net)",,900.0,USD,Санкт-Петербург,2004-06-17T14:14:44+0400
Директор web-проектов,,3000.0,USD,Москва,2004-06-17T15:25:56+0400
Руководитель проектов (Soft),,2000.0,USD,Москва,2004-07-16T10:02:56+0400
Технический писатель,,800.0,USD,Москва,2004-08-02T10:53:18+0400
Специалист по документированию,,800.0,USD,Москва,2004-07-09T08:59:28+0400
Технический писатель,,600.0,USD,Москва,2004-07-05T12:53:56+0400
Менеджер по продажам решений спутниковой и КВ связи.,,1000.0,USD,Москва,2004-06-22T18:52:14+0400
Инженер по вводу в эксплуатацию беспроводной GPRS связи,,1500.0,USD,Москва,2004-07-16T12:07:02+0400
IT Telecom Engineer/Systems Administrator (IK-R-SA),,3500.0,USD,Москва,2004-06-18T10:50:53+0400
Services Sales Specialist (IK-FS-SSS),,2500.0,USD,Москва,2004-08-09T11:22:46+0400
Системный администратор,,800.0,USD,Москва,2004-06-18T11:35:39+0400
Системный администратор,,800.0,USD,Москва,2004-06-18T11:37:30+0400
Прикладной программист C# / .NET (IK-S-ACRM),,1300.0,USD,Москва,2004-06-18T11:47:58+0400
Инженер по наладке подсистемы коммутации (Commissioning engineer SSS),,2000.0,USD,Москва,2004-06-18T11:51:57+0400
Дизайнер программных приложений (IK-SAD),,1300.0,USD,Москва,2004-06-18T12:02:23+0400
Специалист по управлению конфигурациями (Группа перевода) (IK-SCE),,1300.0,USD,Москва,2004-06-18T12:06:21+0400
Координатор по технической поддержке (Группа перевода) (IK-SKTP),,1300.0,USD,Москва,2004-06-18T12:12:44+0400
Разработчик (Группа перевода) (IK-STD),,1300.0,USD,Москва,2004-06-18T12:17:29+0400
Инженер по воду в эксплуатацию Switchcommander/New Technologies,,1500.0,USD,Москва,2004-06-18T12:53:30+0400
Инженер по воду в эксплуатацию Switchcommander/New Technologies,,1500.0,USD,Москва,2004-06-18T12:53:32+0400
Инженер по воду в эксплуатацию Switchcommander/New Technologies,,1500.0,USD,Москва,2004-06-18T12:53:35+0400
Программист-аналитик 1 С,,1000.0,USD,Санкт-Петербург,2004-06-18T14:35:07+0400
Специалист по технической поддержке,,500.0,USD,Москва,2004-07-13T15:01:47+0400
Oracle DBA,,2200.0,USD,Москва,2004-06-18T17:37:05+0400
Программист,,1400.0,USD,Москва,2004-06-19T13:26:21+0400
Специалист в отделе продаж,,1000.0,USD,Санкт-Петербург,2004-06-19T18:22:06+0400
Системный администратор,,1000.0,USD,Москва,2004-06-19T21:03:12+0400
Аудитор Информационных Систем,,800.0,USD,Москва,2004-06-21T13:00:23+0400
IT специалист (бизнес-аналитик),,1200.0,USD,Москва,2004-06-21T14:05:02+0400
Специалист IT в банк,,900.0,USD,Москва,2004-06-25T00:00:00+0400
Специалист IT в банк,,1200.0,USD,Москва,2004-06-25T00:00:00+0400
Специалист IT в банк,,1000.0,USD,Москва,2004-06-25T00:00:00+0400
Sales manager,,600.0,USD,Москва,2004-06-21T15:24:24+0400
Java Developer,,1000.0,USD,Москва,2004-06-21T15:26:36+0400
Программист 1С,,1000.0,USD,Москва,2004-07-19T10:06:38+0400
Технический специалист,,700.0,USD,Москва,2004-07-20T17:40:18+0400
Программист 1С,,1000.0,USD,Москва,2004-06-21T17:19:22+0400
Программист FoxPro,,800.0,USD,Москва,2004-06-21T17:43:18+0400
WEB программист,,900.0,USD,Москва,2004-06-30T10:45:42+0400
Системный администратор,,800.0,USD,Москва,2004-06-22T10:09:09+0400
Системный администратор,,800.0,USD,Москва,2004-06-24T10:45:10+0400
System analyst,,1900.0,USD,Москва,2004-06-22T11:56:19+0400
Customer Care Engineer 2G Radio Controllers,,1500.0,USD,Санкт-Петербург,2004-07-06T15:58:51+0400
Менеджер по прямым продажам услуг фиксированной связи,,3000.0,USD,Москва,2004-07-19T19:53:32+0400
Менеджер прямых продаж ERP решений,,4000.0,USD,Москва,2004-08-02T18:27:18+0400
Менеджер проектов,,2000.0,USD,Москва,2004-07-23T17:33:10+0400
Маркетолог - аналитик - в крупную IT-компанию,,1000.0,USD,Москва,2004-06-22T17:54:33+0400
Маркетолог в крупную IT-компанию,,1500.0,USD,Москва,2004-06-22T17:59:02+0400
Инженер группы поддержки продаж беспроводных решений,,1500.0,USD,Москва,2004-07-09T08:59:27+0400
Специалист по работе с клиентами,,400.0,USD,Москва,2004-06-22T19:53:20+0400
Ведущий менеджер по продажам систем информационной безопасности,,2000.0,USD,Москва,2004-07-19T12:20:35+0400
Инженер по наладке подсистемы коммутации (Commissioning engineer SSS),,2000.0,USD,Москва,2004-07-19T14:11:45+0400
Инженер по вводу в эксплуатацию Switchcommander,,1500.0,USD,Москва,2004-06-23T08:13:45+0400
Руководитель отдела IT,,1800.0,USD,Москва,2004-06-23T10:16:46+0400
Программист,,700.0,USD,Москва,2004-06-23T11:05:53+0400
Менеджер проектов/Project Manager (leading Multinational Telecommunication Company),,2500.0,USD,Москва,2004-07-20T09:37:14+0400
Системный администратор,,500.0,USD,Москва,2004-06-23T12:09:30+0400
Монтажники компьютерных локальных и слаботочных сетей,,400.0,USD,Москва,2004-07-19T10:32:01+0400
Менеджер по развитию бизнеса,,3000.0,USD,Москва,2004-06-23T15:17:44+0400
Ассистент менеджера по продажам,,500.0,USD,Москва,2004-06-23T15:22:47+0400
Аналитик. Код вакансии; П-К-А,,1000.0,USD,Москва,2004-07-26T11:00:00+0400
Программист (C/C++ Fortran),,1200.0,USD,Москва,2004-07-28T14:51:27+0400
Руководитель проекта/Директор по развитию продукта,,1500.0,USD,Москва,2004-07-05T12:53:56+0400
Специалист по оптимизации бизнес-процессов,,1700.0,USD,Москва,2004-06-23T17:11:39+0400
Менеджер проекта,,500.0,USD,Москва,2004-06-23T17:22:39+0400
Network Planning Expert,,4000.0,USD,Москва,2004-06-23T18:48:50+0400
Менеджер по работе с сотовыми операторами,,1500.0,USD,Москва,2004-06-24T10:49:42+0400
Менеджер по работе с корпоративными клиентами,,1000.0,USD,Москва,2004-07-19T10:15:59+0400
Менеджер по работе в области прямого страхования,,1000.0,USD,Москва,2004-07-19T10:13:03+0400
Консультант/старший консультант по внедрению SAP,,3000.0,USD,Москва,2004-06-24T18:46:15+0400
Ведущий разработчик в среде 1С,,1000.0,USD,Москва,2004-06-24T18:38:36+0400
Ведущий разработчик в среде Oracle — Delphi,,1000.0,USD,Москва,2004-06-24T18:43:13+0400
Системный инженер Центрального офиса,,1000.0,USD,Москва,2004-06-24T18:46:37+0400
Аналитик по бизнес процессам/ Business Process Analyst (leading International Company),,1200.0,USD,Москва,2004-07-20T09:37:42+0400
Специалист по внедрению,,1000.0,USD,Москва,2004-06-24T18:53:24+0400
Специалист по представлению и анализу данных,,1000.0,USD,Москва,2004-06-24T18:56:27+0400
Консультант-разработчик Navision,,1500.0,USD,Москва,2004-06-24T19:04:18+0400
Ведущий Java программист / Senior Java Developer,,2000.0,USD,Москва,2004-08-16T02:50:16+0400
Программист-математик,,1000.0,USD,Москва,2004-06-25T07:45:43+0400
Pre-sales консультант,,700.0,USD,Москва,2004-07-29T13:23:05+0400
Монтажник,,500.0,USD,Москва,2004-06-25T12:37:15+0400
Менеджер по продажам,,2000.0,USD,Москва,2004-07-20T11:20:06+0400
Бизнес-аналитик,,2000.0,USD,Москва,2004-07-20T11:20:06+0400
Cистемный администратор,,700.0,USD,Москва,2004-07-09T15:34:27+0400
Консультант,,2000.0,USD,Москва,2004-07-20T11:20:06+0400
Менеджер по разработке,,2000.0,USD,Москва,2004-07-20T11:20:06+0400
Менеджер по работе с партнерами,,800.0,USD,Москва,2004-07-14T17:43:45+0400
Инженер по глобальным сетям,,1400.0,USD,Москва,2004-06-25T14:50:38+0400
Системный Администратор – Специалист по технической поддержке (Help-Desk),,700.0,USD,Москва,2004-06-25T14:52:49+0400
Менеджер по аренде и развитию,,1000.0,USD,Самара,2004-06-25T15:05:29+0400
Сотрудник отдела технической поддержки клиентов,,400.0,USD,Москва,2004-07-14T17:43:45+0400
Технический писатель/ Документатор,,400.0,USD,Москва,2004-07-14T17:43:45+0400
Senior developer Microsoft.NET,,1500.0,USD,Москва,2004-07-22T12:16:48+0400
Менеджер торгового отдела (оператор ПК),,300.0,USD,Москва,2004-06-25T16:11:28+0400
Менеджер по продажам (по работе с корпоративными клиентами),,1000.0,USD,Москва,2004-07-14T17:43:45+0400
Специалист отдела полевых исследований,,1000.0,USD,Москва,2004-06-25T16:53:06+0400
Инженер по обслуживанию клиентов (Messaging),,1800.0,USD,Москва,2004-06-25T17:23:43+0400
Network Planning Expert (3 different vacancies),,4000.0,USD,Москва,2004-06-25T17:33:23+0400
Менеджер по продаже оборудования,,1000.0,USD,Санкт-Петербург,2004-07-20T11:16:15+0400
Project Manager,,3000.0,USD,Москва,2004-06-25T17:56:37+0400
Key Account Manager,,3500.0,USD,Москва,2004-06-25T17:59:43+0400
System Engineer,,2500.0,USD,Москва,2004-06-25T18:05:01+0400
Инженер Cisco VoIP,,1500.0,USD,Москва,2004-06-25T19:25:45+0400
Программист микроконтроллеров,,1200.0,USD,Москва,2004-06-27T12:26:25+0400
Программист БД,,1400.0,USD,Москва,2004-06-27T12:27:06+0400
Техник в отдел тестирования,,600.0,USD,Москва,2004-07-21T11:41:59+0400
Системный администратор,,500.0,USD,Москва,2004-06-28T15:27:26+0400
Инженер по серверным решениям Hewlett-Packard,,1800.0,USD,Москва,2004-07-27T09:25:33+0400
Технический писатель,,1200.0,USD,Москва,2004-07-27T09:23:31+0400
Инженер по телефонии,,1800.0,USD,Москва,2004-07-27T09:15:38+0400
Специалист сервисной службы,,500.0,USD,Москва,2004-06-30T17:03:05+0400
Оператор лазарного принтера (промышленного),,700.0,USD,Москва,2004-06-28T16:12:18+0400
Оператор лазарного принтера (промышленного),,700.0,USD,Москва,2004-06-28T16:12:20+0400
Инженер по телекоммуникационным проектам,,1800.0,USD,Москва,2004-07-27T09:20:14+0400
Системный инженер Microsoft,,1800.0,USD,Москва,2004-06-28T16:15:57+0400
Системный аналитик (телеком),,1500.0,USD,Москва,2004-07-27T09:22:19+0400
Менеджер по проектам (телекоммуникационное оборудование),,1500.0,USD,Москва,2004-06-28T16:27:25+0400
Pre-sale инженер,,1500.0,USD,Москва,2004-06-28T16:35:14+0400
Менеджер по продажам сервисных услуг (IK-FS-SSS),,2300.0,USD,Москва,2004-08-25T11:39:10+0400
Программист C/C++,,1300.0,USD,Москва,2004-08-06T18:30:18+0400
Руководитель отдела индустриальных решений,,2500.0,USD,Москва,2004-06-28T18:23:42+0400
Оператор базы данных,,350.0,USD,Москва,2004-06-28T18:47:54+0400
Менеджер продаж по направлению,,1800.0,USD,Москва,2004-09-01T09:59:39+0400
Менеджер по продаже климатической техники,,700.0,USD,Москва,2004-06-29T10:51:37+0400
Руководитель отдела по внедрению системы kVASy,,2500.0,USD,Москва,2004-07-28T10:35:45+0400
Старший консультант по системе SAP R/3: функциональность FI/CO,,2500.0,USD,Москва,2004-07-28T10:35:45+0400
Консультант Pre-sale по системе SAP R/3 : функциональность PM или MM,,2000.0,USD,Санкт-Петербург,2004-07-28T10:35:45+0400
"Старший консультант FI,MM",,2500.0,USD,Москва,2004-07-28T10:35:45+0400
Product Manager,,2500.0,USD,Москва,2004-06-29T12:58:49+0400
Cisco Project Manager (Account Manager по региону),,1500.0,USD,Санкт-Петербург,2004-07-27T15:21:04+0400
Системный администратор,,2000.0,USD,Москва,2004-06-29T13:39:13+0400
Инженер по ремонту сотовывх телефонов,,600.0,USD,Москва,2004-06-29T14:20:46+0400
System analyst,,2000.0,USD,Москва,2004-06-29T14:25:58+0400
Ведущий программист Java (Ikh-Java/2),,2000.0,USD,Москва,2004-06-29T16:32:41+0400
Системный администратор (Ikh-M-SA),,1200.0,USD,Москва,2004-06-29T17:30:48+0400
Начальник отдела автоматизации,,1500.0,USD,Москва,2004-06-30T09:54:30+0400
Ассистент по телемаркетингу,,500.0,USD,Москва,2004-08-09T10:50:07+0400
Менеджер по развитию бизнеса (беспроводные системы),,4000.0,USD,Москва,2004-07-09T08:59:27+0400
Менеджер проекта по продаже ПО,,3000.0,USD,Москва,2004-07-02T11:01:54+0400
Дизайнер - полиграфист,,800.0,USD,Москва,2004-06-30T15:16:58+0400
Дизайнер,,800.0,USD,Москва,2004-06-30T15:22:55+0400
Технолог бизнес - процессов,,600.0,USD,Москва,2004-07-23T14:15:47+0400
Менеджер по информационной безопасности,,1500.0,USD,Москва,2004-07-20T08:53:32+0400
Технический писатель,,800.0,USD,Москва,2004-08-30T10:30:17+0400
Менеджер проектов по внедрению АСУ ТП в энергетике (IKh-EM-PM),,2000.0,USD,Москва,2004-06-30T17:21:37+0400
Инженер технической поддержки АСУ ТП (IKh-EM-Eng),,1500.0,USD,Москва,2004-06-30T17:25:31+0400
Oracle программист (Ikh-KB-Prog/2),,1300.0,USD,Москва,2004-06-30T17:30:42+0400
Программист на создание банковской отчетности (Ikh-KB-Prog/2),,1300.0,USD,Москва,2004-06-30T17:32:36+0400
Технический консультант по SCADA-системе (Ikh-S-TK/2),,1100.0,USD,Москва,2004-06-30T17:46:44+0400
Технический консультант по расходомерам (Ikh-S-TK/1),,1100.0,USD,Москва,2004-06-30T17:42:53+0400
ПРОГРАММИСТ на .NET (C#),,1200.0,USD,Москва,2004-06-30T18:09:42+0400
Системный администратор в Call центр,,1000.0,USD,Москва,2004-06-30T21:48:23+0400
Специалист по поддержке информационных систем SUN,,1500.0,USD,Москва,2004-07-14T09:17:47+0400
System Administrator,,2000.0,USD,Москва,2004-07-26T11:06:57+0400
Системный Администратор,,750.0,USD,Москва,2004-07-30T09:40:04+0400
Помощник системного администратора,,500.0,USD,Москва,2004-08-26T19:16:52+0400
Специалист по документированию/ технический писатель,,800.0,USD,Москва,2004-08-02T10:53:19+0400
Специалист по подбору персонала,,1000.0,USD,Санкт-Петербург,2004-07-01T17:06:48+0400
Технический консультант.,,1000.0,USD,Москва,2004-09-09T12:49:00+0400
NET РАЗРАБОТЧИК,,1200.0,USD,Москва,2004-07-01T17:32:41+0400
Специалист отдела IT,,1100.0,USD,Москва,2004-07-01T17:41:38+0400
Аналитик-внедренец систем учета ФХД предприятия,,1300.0,USD,Москва,2004-07-01T17:43:15+0400
Web - разработчик,,900.0,USD,Москва,2004-07-16T18:33:35+0400
Менеджер по продажам (крупная западная телекоммуникационная компания),,3000.0,USD,Москва,2004-07-27T09:14:50+0400
Менеджер продаж,,1800.0,USD,Москва,2004-08-12T13:15:52+0400
Диспетчер горячей линии,,400.0,USD,Екатеринбург,2004-07-09T08:59:27+0400
Инженер-программист,,600.0,USD,Екатеринбург,2004-07-09T08:59:27+0400
Программист на Navision,,600.0,USD,Москва,2004-07-02T15:20:53+0400
Стажёр в группу обучения инженеров (в перспективе системный инженер),,300.0,USD,Екатеринбург,2004-07-09T08:59:27+0400
Программист (Java ).,,1700.0,USD,Москва,2004-07-02T15:41:11+0400
ПРОГРАММИСТ AXAPTA,,2500.0,USD,Москва,2004-07-02T16:02:32+0400
Старший специалист отдела Сопровождения Программного Обеспечения,,2500.0,USD,Москва,2004-08-11T16:08:29+0400
Старший специалист Группы Управления Базами Данных,,2500.0,USD,Москва,2004-08-11T16:07:58+0400
Старший специалист группы Сопровождения и Развития Сетей,,2500.0,USD,Москва,2004-07-28T15:10:56+0400
Старший специалист группы анализа стратегического маркетинга,,2000.0,USD,Москва,2004-07-02T18:34:43+0400
"Руководитель отдела внедрения и сопровождения ПО. Код вакансии: ""Ш-РО""",,2500.0,USD,Москва,2004-07-26T11:00:01+0400
Руководитель проекта по внедрению ERP системы (SAP/R3).,,111.0,USD,Москва,2004-07-05T12:46:14+0400
Системный администратор,,1000.0,USD,Москва,2004-07-09T15:28:26+0400
Ведущий специалист по системной интеграции,,2500.0,USD,Москва,2004-08-09T11:27:45+0400
Программист MSAccess,,1000.0,USD,Санкт-Петербург,2004-07-05T14:20:21+0400
Инженер по ИБП,,700.0,USD,Санкт-Петербург,2004-07-05T14:25:12+0400
Инженер-конструктор,,400.0,USD,Санкт-Петербург,2004-07-05T14:27:42+0400
Программист Oracle,,2000.0,USD,Москва,2004-07-30T08:59:58+0400
Администратор – в крупную IT компанию,,800.0,USD,Москва,2004-08-02T10:53:19+0400
"Специалист по сопровождению ПО. Код вакансии: ""АЗ-сспо""",,1100.0,USD,Москва,2004-07-05T17:31:47+0400
Программист 1С,,1200.0,USD,Москва,2004-07-30T14:48:30+0400
Сервисный инженер (мини-фотолаборатории),,1200.0,USD,Москва,2004-07-05T18:21:47+0400
Секретарь на ресепшн,,1200.0,USD,Москва,2004-07-05T18:24:27+0400
Сервисный Инженер (мини-фотолаборатории),,600.0,USD,Москва,2004-07-05T18:27:26+0400
Специалист отдела продаж,,600.0,USD,Москва,2004-07-05T19:31:49+0400
Программист,,1500.0,USD,Москва,2004-07-06T12:57:36+0400
IT - директор (CIO),,3000.0,USD,Москва,2004-07-06T13:15:57+0400
Разработчик баз данных,,1500.0,USD,Москва,2004-09-09T12:49:04+0400
PR-менеджер,,1500.0,USD,Москва,2004-09-09T12:49:05+0400
CRM Technical Consultant,,2000.0,USD,Москва,2004-08-04T10:26:02+0400
МЕНЕДЖЕР ПО ОПТОВЫМ ПРОДАЖАМ КОМПЬЮТЕРНОЙ ТЕХНИКИ.,,1000.0,USD,Санкт-Петербург,2004-08-11T14:26:22+0400
Менеджер по продажам телекоммуникационного оборудования,,1500.0,USD,Москва,2004-08-09T13:16:30+0400
Менеджер проекта СКС,,900.0,USD,Москва,2004-08-09T03:22:13+0400
IT-менеджер,,1000.0,USD,Москва,2004-07-06T16:33:40+0400
Системный администратор.,,1200.0,USD,Санкт-Петербург,2004-07-06T18:59:08+0400
Специалист по информационным системам,,1500.0,USD,Москва,2004-07-07T11:28:29+0400
Специалист по технической поддержке и локализации,,800.0,USD,Москва,2004-08-10T12:16:32+0400
"Специалист по поддержке ПО. Код вакансии: ""ЛА-СП1""",,1400.0,USD,Москва,2004-07-26T11:00:00+0400
PR-менеджер,,1000.0,USD,Москва,2004-07-07T13:54:23+0400
Руководитель Call - центра,,2000.0,USD,Москва,2004-07-07T15:20:44+0400
Системный архитектор,,1000.0,USD,Москва,2004-07-07T16:05:32+0400
"Специалист (настройщик) модуля BASIS SAP R/3 (SUN, SOLARIS)",,3000.0,USD,Москва,2004-07-07T17:35:05+0400
Бизнес-аналитик,,800.0,USD,Москва,2004-08-19T13:09:59+0400
Менеджер по развитию бизнеса,,1500.0,USD,Санкт-Петербург,2004-08-06T09:16:47+0400
Специалист Help desk,,500.0,USD,Москва,2004-07-08T16:00:08+0400
Программист C++ Builder,,900.0,USD,Москва,2004-07-08T16:58:22+0400
Инженер-аналитик,,1000.0,USD,Москва,2004-07-08T17:50:39+0400
Координатор ИТ проектов,,1500.0,USD,Москва,2004-07-08T18:03:49+0400
Руководитель направления «HR-консалтинг»:,,2000.0,USD,Москва,2004-08-16T10:52:19+0400
Администратор Axapta,,1200.0,USD,Москва,2004-07-08T19:36:47+0400
Инженер по телекоммуникации,,1200.0,USD,Москва,2004-07-08T19:41:43+0400
Программист баз данных. Код НВ-прогБД,,1500.0,USD,Москва,2004-07-09T09:45:53+0400
Менеджер по работе с корпоративными клиентами,,3000.0,USD,Москва,2004-07-09T10:44:23+0400
Менеджер по работе с корпоративными клиентами,,3000.0,USD,Москва,2004-07-09T10:45:17+0400
Менеджер по продажам,,1000.0,USD,Москва,2004-07-09T11:02:07+0400
Разработчик (C#.NET),,1600.0,USD,Москва,2004-08-03T12:55:38+0400
Программист,,1600.0,USD,Москва,2004-07-09T15:14:13+0400
Разработчик,,1500.0,USD,Москва,2004-08-03T09:49:15+0400
ДИРЕКТОР ДИВИЗИОНА ВЫЧИСЛИТЕЛЬНЫХ СИСТЕМ.,,1000.0,USD,Санкт-Петербург,2004-07-26T14:25:05+0400
Разработчик ПО на ORACLE Developer Forms,,1300.0,USD,Москва,2004-07-09T17:39:58+0400
"Разработчик , VB",,900.0,USD,Москва,2004-07-09T17:48:22+0400
Программист VB,,1000.0,USD,Москва,2004-07-09T19:37:52+0400
Программист,,1200.0,USD,Москва,2004-07-30T19:58:57+0400
ПРОГРАММИСТ 1С,,2000.0,USD,Москва,2004-07-19T12:25:46+0400
Системный Unix Администратор,,1000.0,USD,Москва,2004-08-10T09:22:50+0400
Директор по развитию,,6000.0,USD,Москва,2004-07-12T11:10:09+0400
TELECOM ENGENEER (VoIP),,2000.0,USD,Москва,2004-07-12T12:01:12+0400
Системный администратор (DO-1745-AB),,900.0,USD,Москва,2004-07-12T12:03:57+0400
Менеджер по продажам,,1000.0,USD,Москва,2004-07-12T12:30:11+0400
